SeqID,Genome_id,Gene_id,prot_id,Transporter_id,Transporter_level1,Transporter_level2,Transporter_level3,Transporter_level4,Transporter_level5
Aaoar1_405251,Aaoar1,fgenesh1_pg.1_#_1795,405251,2.A.1.53.5,2,2.A,2.A.1,2.A.1.53,2.A.1.53.5
Aaoar1_363646,Aaoar1,estExt_Genewise1.C_1_t70177,363646,2.A.1.16.9,2,2.A,2.A.1,2.A.1.16,2.A.1.16.9
Aaoar1_471559,Aaoar1,MIX2429_6_23,471559,3.A.3.5.14,3,3.A,3.A.3,3.A.3.5,3.A.3.5.14
Aaoar1_488606,Aaoar1,estExt_Genemark1.C_1_t40325,488606,2.A.22.3.8,2,2.A,2.A.22,2.A.22.3,2.A.22.3.8
Aaoar1_339463,Aaoar1,e_gw1.1.747.1,339463,2.A.1.14.11,2,2.A,2.A.1,2.A.1.14,2.A.1.14.11
Aaoar1_471603,Aaoar1,MIX2473_15_60,471603,2.A.1.2.33,2,2.A,2.A.1,2.A.1.2,2.A.1.2.33
Aaoar1_418040,Aaoar1,fgenesh1_kg.1_#_1988_#_Locus4517v1rpkm25.78,418040,2.A.7.32.4,2,2.A,2.A.7,2.A.7.32,2.A.7.32.4
Aaoar1_339854,Aaoar1,e_gw1.1.732.1,339854,2.A.1.14.3,2,2.A,2.A.1,2.A.1.14,2.A.1.14.3
Aaoar1_447199,Aaoar1,estExt_fgenesh1_pg.C_1_t40334,447199,9.B.313.1.1,9,9.B,9.B.313,9.B.313.1,9.B.313.1.1
Aaoar1_430759,Aaoar1,fgenesh1_pm.2_#_1,430759,2.A.1.1.141,2,2.A,2.A.1,2.A.1.1,2.A.1.1.141
Aaoar1_458295,Aaoar1,gm1.1873_g,458295,9.B.313.1.2,9,9.B,9.B.313,9.B.313.1,9.B.313.1.2
Aaoar1_475612,Aaoar1,MIX6482_3_23,475612,2.A.1.14.11,2,2.A,2.A.1,2.A.1.14,2.A.1.14.11
Aaoar1_418072,Aaoar1,fgenesh1_kg.2_#_17_#_Locus1387v1rpkm102.72,418072,2.A.1.7.25,2,2.A,2.A.1,2.A.1.7,2.A.1.7.25
Aaoar1_439124,Aaoar1,estExt_fgenesh1_pm.C_2_t10014,439124,2.A.57.3.3,2,2.A,2.A.57,2.A.57.3,2.A.57.3.3
Aaoar1_458332,Aaoar1,gm1.1910_g,458332,1.A.35.2.3,1,1.A,1.A.35,1.A.35.2,1.A.35.2.3
Aaoar1_385221,Aaoar1,estExt_Genewise1Plus.C_2_t10054,385221,5.B.2.3.2,5,5.B,5.B.2,5.B.2.3,5.B.2.3.2
Aaoar1_447256,Aaoar1,estExt_fgenesh1_pg.C_2_t10065,447256,2.A.1.13.27,2,2.A,2.A.1,2.A.1.13,2.A.1.13.27
Aaoar1_418120,Aaoar1,fgenesh1_kg.2_#_65_#_Locus9159v1rpkm4.25,418120,2.A.1.1.73,2,2.A,2.A.1,2.A.1.1,2.A.1.1.73
Aaoar1_341839,Aaoar1,e_gw1.2.1792.1,341839,2.A.1.3.33,2,2.A,2.A.1,2.A.1.3,2.A.1.3.33
Aaoar1_101031,Aaoar1,CE101030_13873,101031,9.B.214.1.3,9,9.B,9.B.214,9.B.214.1,9.B.214.1.3
Aaoar1_101224,Aaoar1,CE101223_1928,101224,2.A.3.10.18,2,2.A,2.A.3,2.A.3.10,2.A.3.10.18
Aaoar1_488753,Aaoar1,estExt_Genemark1.C_2_t10129,488753,9.A.14.5.3,9,9.A,9.A.14,9.A.14.5,9.A.14.5.3
Aaoar1_458443,Aaoar1,gm1.2021_g,458443,2.A.1.3.73,2,2.A,2.A.1,2.A.1.3,2.A.1.3.73
Aaoar1_418237,Aaoar1,fgenesh1_kg.2_#_182_#_Locus4757v1rpkm23.57,418237,2.A.29.18.3,2,2.A,2.A.29,2.A.29.18,2.A.29.18.3
Aaoar1_458451,Aaoar1,gm1.2029_g,458451,2.A.29.23.2,2,2.A,2.A.29,2.A.29.23,2.A.29.23.2
Aaoar1_418263,Aaoar1,fgenesh1_kg.2_#_208_#_Locus5437v1rpkm18.32,418263,2.A.53.3.7,2,2.A,2.A.53,2.A.53.3,2.A.53.3.7
Aaoar1_363969,Aaoar1,estExt_Genewise1.C_2_t10226,363969,2.A.1.7.13,2,2.A,2.A.1,2.A.1.7,2.A.1.7.13
Aaoar1_488821,Aaoar1,estExt_Genemark1.C_2_t10197,488821,2.A.1.7.25,2,2.A,2.A.1,2.A.1.7,2.A.1.7.25
Aaoar1_418312,Aaoar1,fgenesh1_kg.2_#_257_#_Locus9729v1rpkm3.44,418312,1.A.1.11.23,1,1.A,1.A.1,1.A.1.11,1.A.1.11.23
Aaoar1_342089,Aaoar1,e_gw1.2.1334.1,342089,2.A.1.2.77,2,2.A,2.A.1,2.A.1.2,2.A.1.2.77
Aaoar1_439248,Aaoar1,estExt_fgenesh1_pm.C_2_t10144,439248,2.A.1.14.37,2,2.A,2.A.1,2.A.1.14,2.A.1.14.37
Aaoar1_418371,Aaoar1,fgenesh1_kg.2_#_316_#_Locus11317v1rpkm1.94,418371,9.A.26.1.3,9,9.A,9.A.26,9.A.26.1,9.A.26.1.3
Aaoar1_405574,Aaoar1,fgenesh1_pg.2_#_274,405574,2.A.18.4.1,2,2.A,2.A.18,2.A.18.4,2.A.18.4.1
Aaoar1_475859,Aaoar1,MIX6729_1829_80,475859,9.B.115.1.12,9,9.B,9.B.115,9.B.115.1,9.B.115.1.12
Aaoar1_342161,Aaoar1,e_gw1.2.236.1,342161,2.A.3.10.19,2,2.A,2.A.3,2.A.3.10,2.A.3.10.19
Aaoar1_488934,Aaoar1,estExt_Genemark1.C_2_t10312,488934,3.A.1.205.32,3,3.A,3.A.1,3.A.1.205,3.A.1.205.32
Aaoar1_364193,Aaoar1,estExt_Genewise1.C_2_t10453,364193,2.A.1.13.18,2,2.A,2.A.1,2.A.1.13,2.A.1.13.18
Aaoar1_488970,Aaoar1,estExt_Genemark1.C_2_t10350,488970,9.B.51.1.4,9,9.B,9.B.51,9.B.51.1,9.B.51.1.4
Aaoar1_108462,Aaoar1,CE108461_8434,108462,2.A.1.75.2,2,2.A,2.A.1,2.A.1.75,2.A.1.75.2
Aaoar1_418525,Aaoar1,fgenesh1_kg.2_#_470_#_Locus8567v1rpkm5.42,418525,1.A.8.9.7,1,1.A,1.A.8,1.A.8.9,1.A.8.9.7
Aaoar1_364314,Aaoar1,estExt_Genewise1.C_2_t20074,364314,2.A.16.2.3,2,2.A,2.A.16,2.A.16.2,2.A.16.2.3
Aaoar1_340954,Aaoar1,e_gw1.2.2273.1,340954,9.B.104.1.6,9,9.B,9.B.104,9.B.104.1,9.B.104.1.6
Aaoar1_342920,Aaoar1,e_gw1.2.2391.1,342920,2.A.1.1.119,2,2.A,2.A.1,2.A.1.1,2.A.1.1.119
Aaoar1_458725,Aaoar1,gm1.2303_g,458725,2.A.40.7.1,2,2.A,2.A.40,2.A.40.7,2.A.40.7.1
Aaoar1_431015,Aaoar1,fgenesh1_pm.2_#_257,431015,9.B.311.1.3,9,9.B,9.B.311,9.B.311.1,9.B.311.1.3
Aaoar1_111024,Aaoar1,CE111023_3489,111024,9.B.105.3.2,9,9.B,9.B.105,9.B.105.3,9.B.105.3.2
Aaoar1_364436,Aaoar1,estExt_Genewise1.C_2_t20197,364436,2.A.1.2.16,2,2.A,2.A.1,2.A.1.2,2.A.1.2.16
Aaoar1_364442,Aaoar1,estExt_Genewise1.C_2_t20203,364442,2.A.1.1.39,2,2.A,2.A.1,2.A.1.1,2.A.1.1.39
Aaoar1_111794,Aaoar1,CE111793_356,111794,9.B.313.1.2,9,9.B,9.B.313,9.B.313.1,9.B.313.1.2
Aaoar1_364478,Aaoar1,estExt_Genewise1.C_2_t20239,364478,2.A.1.2.86,2,2.A,2.A.1,2.A.1.2,2.A.1.2.86
Aaoar1_112141,Aaoar1,CE112140_14847,112141,1.A.11.3.3,1,1.A,1.A.11,1.A.11.3,1.A.11.3.3
Aaoar1_341117,Aaoar1,e_gw1.2.682.1,341117,9.B.313.1.7,9,9.B,9.B.313,9.B.313.1,9.B.313.1.7
Aaoar1_489130,Aaoar1,estExt_Genemark1.C_2_t20014,489130,2.A.57.3.3,2,2.A,2.A.57,2.A.57.3,2.A.57.3.3
Aaoar1_341274,Aaoar1,e_gw1.2.1614.1,341274,2.A.6.6.16,2,2.A,2.A.6,2.A.6.6,2.A.6.6.16
Aaoar1_341014,Aaoar1,e_gw1.2.140.1,341014,2.A.17.2.4,2,2.A,2.A.17,2.A.17.2,2.A.17.2.4
Aaoar1_364570,Aaoar1,estExt_Genewise1.C_2_t20334,364570,1.A.46.2.1,1,1.A,1.A.46,1.A.46.2,1.A.46.2.1
Aaoar1_418769,Aaoar1,fgenesh1_kg.2_#_714_#_Locus7700v1rpkm7.71,418769,2.A.1.14.17,2,2.A,2.A.1,2.A.1.14,2.A.1.14.17
Aaoar1_386005,Aaoar1,estExt_Genewise1Plus.C_2_t20353,386005,2.A.1.1.73,2,2.A,2.A.1,2.A.1.1,2.A.1.1.73
Aaoar1_489197,Aaoar1,estExt_Genemark1.C_2_t20086,489197,4.D.1.1.16,4,4.D,4.D.1,4.D.1.1,4.D.1.1.16
Aaoar1_386025,Aaoar1,estExt_Genewise1Plus.C_2_t20375,386025,2.A.1.58.1,2,2.A,2.A.1,2.A.1.58,2.A.1.58.1
Aaoar1_431114,Aaoar1,fgenesh1_pm.2_#_356,431114,2.A.1.14.36,2,2.A,2.A.1,2.A.1.14,2.A.1.14.36
Aaoar1_447759,Aaoar1,estExt_fgenesh1_pg.C_2_t20101,447759,9.A.26.1.1,9,9.A,9.A.26,9.A.26.1,9.A.26.1.1
Aaoar1_476242,Aaoar1,MIX7112_2_19,476242,2.A.1.1.127,2,2.A,2.A.1,2.A.1.1,2.A.1.1.127
Aaoar1_458907,Aaoar1,gm1.2485_g,458907,3.A.27.1.2,3,3.A,3.A.27,3.A.27.1,3.A.27.1.2
Aaoar1_342649,Aaoar1,e_gw1.2.2079.1,342649,2.A.1.2.79,2,2.A,2.A.1,2.A.1.2,2.A.1.2.79
Aaoar1_115258,Aaoar1,CE115257_3135,115258,2.A.19.2.8,2,2.A,2.A.19,2.A.19.2,2.A.19.2.8
Aaoar1_115283,Aaoar1,CE115282_1003,115283,1.C.113.1.9,1,1.C,1.C.113,1.C.113.1,1.C.113.1.9
Aaoar1_341354,Aaoar1,e_gw1.2.2457.1,341354,3.A.30.1.1,3,3.A,3.A.30,3.A.30.1,3.A.30.1.1
Aaoar1_386147,Aaoar1,estExt_Genewise1Plus.C_2_t30009,386147,3.A.1.208.12,3,3.A,3.A.1,3.A.1.208,3.A.1.208.12
Aaoar1_341738,Aaoar1,e_gw1.2.250.1,341738,2.A.1.2.115,2,2.A,2.A.1,2.A.1.2,2.A.1.2.115
Aaoar1_341302,Aaoar1,e_gw1.2.40.1,341302,2.A.3.10.13,2,2.A,2.A.3,2.A.3.10,2.A.3.10.13
Aaoar1_386192,Aaoar1,estExt_Genewise1Plus.C_2_t30054,386192,2.A.1.13.27,2,2.A,2.A.1,2.A.1.13,2.A.1.13.27
Aaoar1_418942,Aaoar1,fgenesh1_kg.2_#_887_#_Locus1049v1rpkm137.91,418942,1.A.46.2.1,1,1.A,1.A.46,1.A.46.2,1.A.46.2.1
Aaoar1_439524,Aaoar1,estExt_fgenesh1_pm.C_2_t10429,439524,2.A.96.2.1,2,2.A,2.A.96,2.A.96.2,2.A.96.2.1
Aaoar1_418956,Aaoar1,fgenesh1_kg.2_#_901_#_Locus4406v1rpkm26.75,418956,9.A.6.1.1,9,9.A,9.A.6,9.A.6.1,9.A.6.1.1
Aaoar1_489357,Aaoar1,estExt_Genemark1.C_2_t20271,489357,8.A.128.5.2,8,8.A,8.A.128,8.A.128.5,8.A.128.5.2
Aaoar1_340459,Aaoar1,e_gw1.2.2195.1,340459,2.A.40.4.4,2,2.A,2.A.40,2.A.40.4,2.A.40.4.4
Aaoar1_119660,Aaoar1,CE119659_2772,119660,9.B.313.1.3,9,9.B,9.B.313,9.B.313.1,9.B.313.1.3
Aaoar1_386296,Aaoar1,estExt_Genewise1Plus.C_2_t30161,386296,8.A.114.1.1,8,8.A,8.A.114,8.A.114.1,8.A.114.1.1
Aaoar1_419043,Aaoar1,fgenesh1_kg.2_#_988_#_Locus1934v1rpkm71.67,419043,9.B.135.1.2,9,9.B,9.B.135,9.B.135.1,9.B.135.1.2
Aaoar1_120271,Aaoar1,CE120270_3108,120271,2.A.67.1.7,2,2.A,2.A.67,2.A.67.1,2.A.67.1.7
Aaoar1_386333,Aaoar1,estExt_Genewise1Plus.C_2_t30198,386333,2.A.92.1.8,2,2.A,2.A.92,2.A.92.1,2.A.92.1.8
Aaoar1_386349,Aaoar1,estExt_Genewise1Plus.C_2_t30215,386349,2.A.3.10.19,2,2.A,2.A.3,2.A.3.10,2.A.3.10.19
Aaoar1_386358,Aaoar1,estExt_Genewise1Plus.C_2_t30224,386358,2.A.1.14.11,2,2.A,2.A.1,2.A.1.14,2.A.1.14.11
Aaoar1_386362,Aaoar1,estExt_Genewise1Plus.C_2_t30228,386362,2.A.1.13.18,2,2.A,2.A.1,2.A.1.13,2.A.1.13.18
Aaoar1_431261,Aaoar1,fgenesh1_pm.2_#_503,431261,2.A.1.3.73,2,2.A,2.A.1,2.A.1.3,2.A.1.3.73
Aaoar1_419085,Aaoar1,fgenesh1_kg.2_#_1030_#_Locus8180v1rpkm6.37,419085,9.B.146.1.5,9,9.B,9.B.146,9.B.146.1,9.B.146.1.5
Aaoar1_439604,Aaoar1,estExt_fgenesh1_pm.C_2_t20015,439604,2.A.1.3.47,2,2.A,2.A.1,2.A.1.3,2.A.1.3.47
Aaoar1_447988,Aaoar1,estExt_fgenesh1_pg.C_2_t20361,447988,3.A.1.201.27,3,3.A,3.A.1,3.A.1.201,3.A.1.201.27
Aaoar1_419111,Aaoar1,fgenesh1_kg.2_#_1056_#_Locus10924v1rpkm2.20,419111,2.A.1.7.25,2,2.A,2.A.1,2.A.1.7,2.A.1.7.25
Aaoar1_386445,Aaoar1,estExt_Genewise1Plus.C_2_t30329,386445,9.B.313.1.4,9,9.B,9.B.313,9.B.313.1,9.B.313.1.4
Aaoar1_386456,Aaoar1,estExt_Genewise1Plus.C_2_t30352,386456,2.A.18.4.1,2,2.A,2.A.18,2.A.18.4,2.A.18.4.1
Aaoar1_386474,Aaoar1,estExt_Genewise1Plus.C_2_t30376,386474,2.A.1.13.27,2,2.A,2.A.1,2.A.1.13,2.A.1.13.27
Aaoar1_419148,Aaoar1,fgenesh1_kg.2_#_1093_#_Locus6380v1rpkm13.05,419148,3.A.20.1.5,3,3.A,3.A.20,3.A.20.1,3.A.20.1.5
Aaoar1_419152,Aaoar1,fgenesh1_kg.2_#_1097_#_Locus3582v1rpkm36.36,419152,1.A.17.1.17,1,1.A,1.A.17,1.A.17.1,1.A.17.1.17
Aaoar1_476647,Aaoar1,MIX7517_12_43,476647,2.A.1.1.73,2,2.A,2.A.1,2.A.1.1,2.A.1.1.73
Aaoar1_459250,Aaoar1,gm1.2828_g,459250,1.A.17.5.5,1,1.A,1.A.17,1.A.17.5,1.A.17.5.5
Aaoar1_341285,Aaoar1,e_gw1.2.981.1,341285,2.A.1.19.38,2,2.A,2.A.1,2.A.1.19,2.A.1.19.38
Aaoar1_406265,Aaoar1,fgenesh1_pg.2_#_965,406265,2.A.19.7.1,2,2.A,2.A.19,2.A.19.7,2.A.19.7.1
Aaoar1_386635,Aaoar1,estExt_Genewise1Plus.C_2_t40051,386635,2.A.1.2.96,2,2.A,2.A.1,2.A.1.2,2.A.1.2.96
Aaoar1_489572,Aaoar1,estExt_Genemark1.C_2_t30017,489572,9.B.313.1.1,9,9.B,9.B.313,9.B.313.1,9.B.313.1.1
Aaoar1_124781,Aaoar1,CE124780_2428,124781,9.B.105.3.2,9,9.B,9.B.105,9.B.105.3,9.B.105.3.2
Aaoar1_124994,Aaoar1,CE124993_4668,124994,3.A.1.201.10,3,3.A,3.A.1,3.A.1.201,3.A.1.201.10
Aaoar1_419298,Aaoar1,fgenesh1_kg.2_#_1243_#_Locus4878v1rpkm22.35,419298,9.B.132.1.1,9,9.B,9.B.132,9.B.132.1,9.B.132.1.1
Aaoar1_125136,Aaoar1,CE125135_14718,125136,1.A.55.4.1,1,1.A,1.A.55,1.A.55.4,1.A.55.4.1
Aaoar1_125381,Aaoar1,CE125380_1213,125381,9.A.34.1.1,9,9.A,9.A.34,9.A.34.1,9.A.34.1.1
Aaoar1_439729,Aaoar1,estExt_fgenesh1_pm.C_2_t20150,439729,2.A.1.3.47,2,2.A,2.A.1,2.A.1.3,2.A.1.3.47
Aaoar1_431414,Aaoar1,fgenesh1_pm.2_#_656,431414,2.A.1.58.1,2,2.A,2.A.1,2.A.1.58,2.A.1.58.1
Aaoar1_341595,Aaoar1,e_gw1.2.178.1,341595,2.A.1.1.7,2,2.A,2.A.1,2.A.1.1,2.A.1.1.7
Aaoar1_386850,Aaoar1,estExt_Genewise1Plus.C_2_t40274,386850,2.A.55.1.6,2,2.A,2.A.55,2.A.55.1,2.A.55.1.6
Aaoar1_126570,Aaoar1,CE126569_6360,126570,2.A.106.2.5,2,2.A,2.A.106,2.A.106.2,2.A.106.2.5
Aaoar1_342932,Aaoar1,e_gw1.2.1621.1,342932,2.A.1.1.119,2,2.A,2.A.1,2.A.1.1,2.A.1.1.119
Aaoar1_419397,Aaoar1,fgenesh1_kg.2_#_1342_#_Locus10819v1rpkm2.28,419397,3.A.8.1.1,3,3.A,3.A.8,3.A.8.1,3.A.8.1.1
Aaoar1_419398,Aaoar1,fgenesh1_kg.2_#_1343_#_Locus3462v1rpkm37.70,419398,9.A.26.1.4,9,9.A,9.A.26,9.A.26.1,9.A.26.1.4
Aaoar1_439775,Aaoar1,estExt_fgenesh1_pm.C_2_t20200,439775,2.A.4.2.2,2,2.A,2.A.4,2.A.4.2,2.A.4.2.2
Aaoar1_431461,Aaoar1,fgenesh1_pm.2_#_703,431461,3.A.1.212.3,3,3.A,3.A.1,3.A.1.212,3.A.1.212.3
Aaoar1_342034,Aaoar1,e_gw1.2.1154.1,342034,2.A.1.14.4,2,2.A,2.A.1,2.A.1.14,2.A.1.14.4
Aaoar1_341945,Aaoar1,e_gw1.2.2065.1,341945,2.A.23.2.11,2,2.A,2.A.23,2.A.23.2,2.A.23.2.11
Aaoar1_419418,Aaoar1,fgenesh1_kg.2_#_1363_#_Locus9216v1rpkm4.16,419418,9.A.55.2.1,9,9.A,9.A.55,9.A.55.2,9.A.55.2.1
Aaoar1_127779,Aaoar1,CE127778_4875,127779,2.A.6.8.3,2,2.A,2.A.6,2.A.6.8,2.A.6.8.3
Aaoar1_419439,Aaoar1,fgenesh1_kg.2_#_1384_#_Locus9408v1rpkm3.87,419439,2.A.1.2.86,2,2.A,2.A.1,2.A.1.2,2.A.1.2.86
Aaoar1_459463,Aaoar1,gm1.3041_g,459463,9.B.26.1.4,9,9.B,9.B.26,9.B.26.1,9.B.26.1.4
Aaoar1_419453,Aaoar1,fgenesh1_kg.2_#_1398_#_Locus2806v2rpkm29.28,419453,5.B.1.2.4,5,5.B,5.B.1,5.B.1.2,5.B.1.2.4
Aaoar1_476890,Aaoar1,MIX7760_8_44,476890,2.A.1.14.36,2,2.A,2.A.1,2.A.1.14,2.A.1.14.36
Aaoar1_489726,Aaoar1,estExt_Genemark1.C_2_t30192,489726,2.A.57.3.3,2,2.A,2.A.57,2.A.57.3,2.A.57.3.3
Aaoar1_459490,Aaoar1,gm1.3068_g,459490,2.A.1.3.47,2,2.A,2.A.1,2.A.1.3,2.A.1.3.47
Aaoar1_476925,Aaoar1,MIX7795_28_67,476925,3.A.3.5.40,3,3.A,3.A.3,3.A.3.5,3.A.3.5.40
Aaoar1_419482,Aaoar1,fgenesh1_kg.2_#_1427_#_Locus1854v1rpkm74.82,419482,9.B.313.1.4,9,9.B,9.B.313,9.B.313.1,9.B.313.1.4
Aaoar1_459541,Aaoar1,gm1.3119_g,459541,2.A.1.14.3,2,2.A,2.A.1,2.A.1.14,2.A.1.14.3
Aaoar1_419536,Aaoar1,fgenesh1_kg.2_#_1481_#_Locus4817v1rpkm22.87,419536,8.A.63.1.2,8,8.A,8.A.63,8.A.63.1,8.A.63.1.2
Aaoar1_419552,Aaoar1,fgenesh1_kg.2_#_1497_#_Locus6327v1rpkm13.31,419552,2.A.1.2.28,2,2.A,2.A.1,2.A.1.2,2.A.1.2.28
Aaoar1_130424,Aaoar1,CE130423_2541,130424,2.A.17.2.3,2,2.A,2.A.17,2.A.17.2,2.A.17.2.3
Aaoar1_130365,Aaoar1,CE130364_23143,130365,5.B.1.5.4,5,5.B,5.B.1,5.B.1.5,5.B.1.5.4
Aaoar1_448359,Aaoar1,estExt_fgenesh1_pg.C_2_t30291,448359,2.A.1.13.27,2,2.A,2.A.1,2.A.1.13,2.A.1.13.27
Aaoar1_365769,Aaoar1,estExt_Genewise1.C_2_t50149,365769,2.A.1.14.11,2,2.A,2.A.1,2.A.1.14,2.A.1.14.11
Aaoar1_131121,Aaoar1,CE131120_1784,131121,1.A.4.4.3,1,1.A,1.A.4,1.A.4.4,1.A.4.4.3
Aaoar1_131223,Aaoar1,CE131222_536,131223,9.B.313.1.6,9,9.B,9.B.313,9.B.313.1,9.B.313.1.6
Aaoar1_365847,Aaoar1,estExt_Genewise1.C_2_t50236,365847,2.A.66.1.5,2,2.A,2.A.66,2.A.66.1,2.A.66.1.5
Aaoar1_132685,Aaoar1,CE132684_2345,132685,9.A.26.1.1,9,9.A,9.A.26,9.A.26.1,9.A.26.1.1
Aaoar1_419647,Aaoar1,fgenesh1_kg.2_#_1592_#_Locus6255v2rpkm5.21,419647,1.A.4.4.3,1,1.A,1.A.4,1.A.4.4,1.A.4.4.3
Aaoar1_459683,Aaoar1,gm1.3261_g,459683,9.A.14.5.3,9,9.A,9.A.14,9.A.14.5,9.A.14.5.3
Aaoar1_133210,Aaoar1,CE133209_394,133210,9.B.36.14.2,9,9.B,9.B.36,9.B.36.14,9.B.36.14.2
Aaoar1_419687,Aaoar1,fgenesh1_kg.2_#_1632_#_Locus4794v1rpkm23.09,419687,9.B.115.1.14,9,9.B,9.B.115,9.B.115.1,9.B.115.1.14
Aaoar1_419690,Aaoar1,fgenesh1_kg.2_#_1635_#_Locus6022v1rpkm14.90,419690,9.B.104.1.6,9,9.B,9.B.104,9.B.104.1,9.B.104.1.6
Aaoar1_342787,Aaoar1,e_gw1.2.1829.1,342787,2.A.1.2.64,2,2.A,2.A.1,2.A.1.2,2.A.1.2.64
Aaoar1_365987,Aaoar1,estExt_Genewise1.C_2_t50393,365987,1.A.17.5.6,1,1.A,1.A.17,1.A.17.5,1.A.17.5.6
Aaoar1_342977,Aaoar1,e_gw1.2.1193.1,342977,8.A.128.5.5,8,8.A,8.A.128,8.A.128.5,8.A.128.5.5
Aaoar1_387416,Aaoar1,estExt_Genewise1Plus.C_2_t50404,387416,2.A.1.14.11,2,2.A,2.A.1,2.A.1.14,2.A.1.14.11
Aaoar1_439984,Aaoar1,estExt_fgenesh1_pm.C_2_t20438,439984,2.A.1.2.43,2,2.A,2.A.1,2.A.1.2,2.A.1.2.43
Aaoar1_135184,Aaoar1,CE135183_621,135184,2.A.1.7.25,2,2.A,2.A.1,2.A.1.7,2.A.1.7.25
Aaoar1_135195,Aaoar1,CE135194_4107,135195,2.A.1.2.16,2,2.A,2.A.1,2.A.1.2,2.A.1.2.16
Aaoar1_477348,Aaoar1,MIX8218_25_97,477348,9.B.313.1.2,9,9.B,9.B.313,9.B.313.1,9.B.313.1.2
Aaoar1_490020,Aaoar1,estExt_Genemark1.C_2_t40028,490020,2.A.1.14.4,2,2.A,2.A.1,2.A.1.14,2.A.1.14.4
Aaoar1_477367,Aaoar1,MIX8237_6_38,477367,2.A.1.58.5,2,2.A,2.A.1,2.A.1.58,2.A.1.58.5
Aaoar1_135516,Aaoar1,CE135515_3214,135516,2.A.1.2.77,2,2.A,2.A.1,2.A.1.2,2.A.1.2.77
Aaoar1_477400,Aaoar1,MIX8270_6_28,477400,2.A.1.1.138,2,2.A,2.A.1,2.A.1.1,2.A.1.1.138
Aaoar1_406826,Aaoar1,fgenesh1_pg.2_#_1526,406826,2.A.1.3.47,2,2.A,2.A.1,2.A.1.3,2.A.1.3.47
Aaoar1_387507,Aaoar1,estExt_Genewise1Plus.C_2_t60020,387507,2.A.1.3.73,2,2.A,2.A.1,2.A.1.3,2.A.1.3.73
Aaoar1_406849,Aaoar1,fgenesh1_pg.2_#_1549,406849,2.A.1.1.69,2,2.A,2.A.1,2.A.1.1,2.A.1.1.69
Aaoar1_136230,Aaoar1,CE136229_27517,136230,2.A.18.4.1,2,2.A,2.A.18,2.A.18.4,2.A.18.4.1
Aaoar1_490061,Aaoar1,estExt_Genemark1.C_2_t40083,490061,2.A.1.1.38,2,2.A,2.A.1,2.A.1.1,2.A.1.1.38
Aaoar1_366132,Aaoar1,estExt_Genewise1.C_2_t60065,366132,4.D.3.2.1,4,4.D,4.D.3,4.D.3.2,4.D.3.2.1
Aaoar1_136383,Aaoar1,CE136382_917,136383,2.A.1.14.11,2,2.A,2.A.1,2.A.1.14,2.A.1.14.11
Aaoar1_419833,Aaoar1,fgenesh1_kg.2_#_1778_#_Locus7013v1rpkm10.17,419833,3.A.1.208.41,3,3.A,3.A.1,3.A.1.208,3.A.1.208.41
Aaoar1_340464,Aaoar1,e_gw1.2.2760.1,340464,3.A.1.201.10,3,3.A,3.A.1,3.A.1.201,3.A.1.201.10
Aaoar1_342314,Aaoar1,e_gw1.2.402.1,342314,2.A.1.7.13,2,2.A,2.A.1,2.A.1.7,2.A.1.7.13
Aaoar1_341776,Aaoar1,e_gw1.2.594.1,341776,1.A.4.9.1,1,1.A,1.A.4,1.A.4.9,1.A.4.9.1
Aaoar1_419859,Aaoar1,fgenesh1_kg.2_#_1804_#_Locus761v1rpkm189.40,419859,9.B.313.1.5,9,9.B,9.B.313,9.B.313.1,9.B.313.1.5
Aaoar1_459914,Aaoar1,gm1.3492_g,459914,3.A.1.210.2,3,3.A,3.A.1,3.A.1.210,3.A.1.210.2
Aaoar1_490102,Aaoar1,estExt_Genemark1.C_3_t10002,490102,9.B.313.1.1,9,9.B,9.B.313,9.B.313.1,9.B.313.1.1
Aaoar1_419882,Aaoar1,fgenesh1_kg.3_#_5_#_Locus10618v1rpkm2.46,419882,2.A.1.1.138,2,2.A,2.A.1,2.A.1.1,2.A.1.1.138
Aaoar1_431787,Aaoar1,fgenesh1_pm.3_#_11,431787,2.A.1.12.3,2,2.A,2.A.1,2.A.1.12,2.A.1.12.3
Aaoar1_477777,Aaoar1,MIX8647_6_17,477777,2.A.36.4.5,2,2.A,2.A.36,2.A.36.4,2.A.36.4.5
Aaoar1_419929,Aaoar1,fgenesh1_kg.3_#_52_#_Locus2440v1rpkm55.97,419929,2.A.90.3.3,2,2.A,2.A.90,2.A.90.3,2.A.90.3.3
Aaoar1_366310,Aaoar1,estExt_Genewise1.C_3_t10122,366310,2.A.1.3.73,2,2.A,2.A.1,2.A.1.3,2.A.1.3.73
Aaoar1_345075,Aaoar1,e_gw1.3.382.1,345075,2.A.1.14.38,2,2.A,2.A.1,2.A.1.14,2.A.1.14.38
Aaoar1_387753,Aaoar1,estExt_Genewise1Plus.C_3_t10160,387753,2.A.1.1.138,2,2.A,2.A.1,2.A.1.1,2.A.1.1.138
Aaoar1_419954,Aaoar1,fgenesh1_kg.3_#_77_#_Locus7149v1rpkm9.61,419954,2.A.1.3.79,2,2.A,2.A.1,2.A.1.3,2.A.1.3.79
