	Genome_id	Species	Assembly_Length	Gene_number	Status	Publish_link	TaxID	superkingdom	kingdom	phylum	class	order	family	genus	species	taxonomy	Unnamed: 0	jrk_template	COMMENT on genus	primary_lifestyle	Secondary_lifestyle	Comment_on_lifestyle_template	Endophytic_interaction_capability_template	Plant_pathogenic_capacity_template	Decay_substrate_template	Decay_type_template	Aquatic_habitat_template	Animal_biotrophic_capacity_template	Specific_hosts	Growth_form_template	Fruitbody_type_template	Hymenium_type_template	Ectomycorrhiza_exploration_type_template	Ectomycorrhiza_lineage_template	primary_photobiont	secondary_photobiont
48	Ascni1	Ascodesmis nigricans	27,385,218	9,622	published	https://www.ncbi.nlm.nih.gov/pubmed/31604798	341454.0	Eukaryota	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascodesmidaceae	Ascodesmis	Ascodesmis nigricans	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Ascodesmidaceae;g__Ascodesmis;s__Ascodesmis nigricans	6095.0	jrk00661		dung_saprotroph					dung		non-aquatic		carnivores	filamentous_mycelium	apothecium_(hymenium_on_surface)	smooth				
49	Ascru1	Ascoidea rubescens	17,503,998	6,802	published	https://www.ncbi.nlm.nih.gov/pubmed/27535936	54195.0	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Ascoideaceae	Ascoidea	Ascoidea rubescens	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Ascoideaceae;g__Ascoidea;s__Ascoidea rubescens	6285.0	jrk00665		nectar/tap_saprotroph					sugar-rich_substrates		non-aquatic	arthropod-associated		yeast	none	none				
50	Ascap1	Ascosphaera apis	20,313,079	6,442	published	https://dx.doi.org/10.1093/gbe/evw082	5105.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Ascosphaeraceae	Ascosphaera	Ascosphaera apis	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Ascosphaeraceae;g__Ascosphaera;s__Ascosphaera apis	4513.0	jrk00678		animal_parasite	animal_decomposer		no_endophytic_capacity		animal_material		non-aquatic	arthropod_parasite	Apis	filamentous_mycelium						
51	Aspacu1	Aspergillus aculeatinus	36,471,649	12,027	published	https://www.ncbi.nlm.nih.gov/pubmed/30349117	487661.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus aculeatinus	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus aculeatinus	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
52	Aspac1	Aspergillus aculeatus	35,424,414	10,845	published	https://www.ncbi.nlm.nih.gov/pubmed/28196534	5053.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus aculeatus	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus aculeatus	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
53	Aspalbe1	Aspergillus albertensis	40,140,031	12,816	published	https://www.ncbi.nlm.nih.gov/pubmed/32107379	209559.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus alliaceus	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus alliaceus	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
54	Aspalli1	Aspergillus alliaceus	40,168,528	13,099	published	https://www.ncbi.nlm.nih.gov/pubmed/32107379	209559.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus alliaceus	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus alliaceus	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
55	Aspara19utr	Aspergillus arachidicola	39,764,385	13,895	published	https://www.ncbi.nlm.nih.gov/pubmed/32107379	656916.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus arachidicola	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus arachidicola	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
56	Aspave1	Aspergillus avenaceus	33,765,472	11,293	published	https://www.ncbi.nlm.nih.gov/pubmed/32107379	36643.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus avenaceus	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus avenaceus	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
57	Aspbom1	Aspergillus bombycis	37,474,605	12,265	published	https://www.ncbi.nlm.nih.gov/pubmed/27664179	109264.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus bombycis	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus bombycis	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
58	Aspbr1	Aspergillus brasiliensis	35,808,783	13,000	published	https://www.ncbi.nlm.nih.gov/pubmed/28196534	319629.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus brasiliensis	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus brasiliensis	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
59	Aspbru1	Aspergillus brunneoviolaceus	37,477,200	12,075	published	https://www.ncbi.nlm.nih.gov/pubmed/30349117	1191711.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus brunneoviolaceus	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus brunneoviolaceus	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
60	Aspcae1	Aspergillus caelatus	40,016,351	13,916	published	https://www.ncbi.nlm.nih.gov/pubmed/32107379	61420.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus caelatus	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus caelatus	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
61	Aspcal1	Aspergillus calidoustus	41,102,685	15,139	published	https://www.ncbi.nlm.nih.gov/pubmed/26966204	454130.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus calidoustus	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus calidoustus	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
62	Aspcam1	Aspergillus campestris	28,257,496	9,764	published	https://www.ncbi.nlm.nih.gov/pubmed/29317534	41068.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus campestris	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus campestris	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
63	Aspcand1	Aspergillus candidus	27,317,772	9,641	published	https://www.ncbi.nlm.nih.gov/pubmed/29317534	41067.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus candidus	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus candidus	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
64	Aspca3	Aspergillus carbonarius	36,290,756	11,624	published	https://www.ncbi.nlm.nih.gov/pubmed/28196534	40993.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus carbonarius	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus carbonarius	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
65	Aspcl1	Aspergillus clavatus	27,859,441	9,121	published	https://www.ncbi.nlm.nih.gov/pubmed/22080559	5057.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus clavatus	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus clavatus	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
66	Aspcor1	Aspergillus coremiiformis	30,132,285	9,078	published	https://www.ncbi.nlm.nih.gov/pubmed/32107379	138285.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus coremiiformis	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus coremiiformis	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
67	Aspcos1	Aspergillus costaricaensis	36,947,918	11,966	published	https://www.ncbi.nlm.nih.gov/pubmed/30349117	319631.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus costaricensis	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus costaricensis	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
68	Aspcri1	Aspergillus cristatus	28,454,192	10,344	published	https://www.ncbi.nlm.nih.gov/pubmed/27267057	573508.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus cristatus	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus cristatus	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
69	Aspell1	Aspergillus ellipticus	42,866,077	12,884	published	https://www.ncbi.nlm.nih.gov/pubmed/30349117	41066.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus ellipticus	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus ellipticus	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
70	Aspeuc1	Aspergillus eucalypticola	34,792,412	11,934	published	https://www.ncbi.nlm.nih.gov/pubmed/30349117	1340029.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus eucalypticola	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus eucalypticola	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
71	Aspfij1	Aspergillus fijiensis	36,513,906	12,019	published	https://www.ncbi.nlm.nih.gov/pubmed/30349117	1191702.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus fijiensis	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus fijiensis	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
72	Aspfl1	Aspergillus flavus	36,790,245	12,604	published	https://www.ncbi.nlm.nih.gov/pubmed/22080559	5059.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus flavus	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus flavus	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
73	Aspfl2_3	Aspergillus flavus	37,749,288	13,715	published	https://www.ncbi.nlm.nih.gov/pubmed/34849826	5059.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus flavus	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus flavus	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
74	Aspfu_A1163_1	Aspergillus fumigatus	29,205,420	9,916	published	https://www.ncbi.nlm.nih.gov/pubmed/18404212	746128.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus fumigatus	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus fumigatus	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
75	Aspfu1	Aspergillus fumigatus	29,388,377	9,781	published	https://www.ncbi.nlm.nih.gov/pubmed/16372009	746128.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus fumigatus	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus fumigatus	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
76	Aspgl1	Aspergillus glaucus	27,993,362	11,277	published	https://www.ncbi.nlm.nih.gov/pubmed/28196534	41413.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus glaucus	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus glaucus	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
77	Asphet1	Aspergillus heteromorphus	35,607,567	11,133	published	https://www.ncbi.nlm.nih.gov/pubmed/30349117	51019.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus heteromorphus	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus heteromorphus	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
78	Asphom1	Aspergillus homomorphus	34,054,866	11,361	published	https://www.ncbi.nlm.nih.gov/pubmed/30349117	319626.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus homomorphus	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus homomorphus	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
79	Aspibe1	Aspergillus ibericus	33,437,983	11,680	published	https://www.ncbi.nlm.nih.gov/pubmed/30349117	301854.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus ibericus	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus ibericus	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
80	Aspind1	Aspergillus indologenus	38,592,838	12,163	published	https://www.ncbi.nlm.nih.gov/pubmed/30349117	1232676.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus indologenus	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus indologenus	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
81	Aspjap1	Aspergillus japonicus	36,099,954	12,024	published	https://www.ncbi.nlm.nih.gov/pubmed/30349117	34381.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus japonicus	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus japonicus	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
82	Aspka1_1	Aspergillus kawachii	36,544,702	11,475	published	https://www.ncbi.nlm.nih.gov/pubmed/22045919	1069201.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus luchuensis	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus luchuensis	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
83	Asplep1	Aspergillus leporis	39,425,861	12,745	published	https://www.ncbi.nlm.nih.gov/pubmed/32107379	41062.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus leporis	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus leporis	4436.0	jrk00692		unspecified_saprotroph	foliar_endophyte	hypervariable,_saprotroph_animal_pathogen_endophyte	foliar_endophyte		leaf/fruit/seed,soil,dung,animal_material	mold	partly_aquatic	animal_parasite/opportunistic_human_parasite		filamentous_mycelium						
